bgg_id,category
4323,"Strategy, Family"
4324,Thematic
4325,War
4330,"Strategy, Abstract"
4331,Abstract
4336,War
4340,War
4342,War
4343,War
4346,War
4349,War
4353,War
4355,Party
4356,Family
4357,War
4358,War
4359,War
4360,War
4362,War
4363,War
4364,War
4365,War
4366,War
4367,War
4368,War
4370,Strategy
4372,Abstract
4373,War
4374,Abstract
4375,"Strategy, Family"
4378,Childrens
4379,War
4381,War
4382,Childrens
4386,Abstract
4388,Strategy
4390,Family
4392,War
4394,"Strategy, Family"
4395,Family
4396,"Strategy, Family"
4401,"Strategy, Family"
4410,Childrens
4413,War
4421,Strategy
4424,Party
4425,War
4426,War
4431,Abstract
4436,War
4437,Abstract
4438,War
4442,"Family, Abstract"
4449,War
4450,War
4453,"Thematic, Strategy"
4454,"Thematic, Strategy"
4455,War
4456,War
4460,Childrens
4471,"Strategy, Family"
4472,War
4475,Family
4476,Childrens
4479,Family
4488,Strategy
4491,"Thematic, Strategy"
4492,Party
4493,Childrens
4494,War
4500,War
4505,"Strategy, Abstract"
4508,War
4510,War
4516,War
4522,Childrens
4529,Strategy
4532,Abstract
4550,Party
4553,Party
4554,"War, Abstract"
4556,War
4558,Family
4560,Childrens
4562,Strategy
4578,Abstract
4583,Family
4586,Childrens
4597,Card games
4604,Thematic
4606,Thematic
4607,Abstract
4610,"Strategy, Family"
4613,Strategy
4614,Childrens
4616,Abstract
4623,War
4625,War
4627,War
4636,Abstract
4637,Childrens
4641,Childrens
4643,Abstract
4646,War
4651,War
4667,"War, Card games"
4671,"Thematic, Card games"
4675,War
4676,War
4677,War
4680,War
4683,War
4688,War
4695,War
4696,Abstract
4740,War
4741,Thematic
4745,War
4746,"Thematic, Strategy"
4753,Strategy
4764,Abstract
4769,War
4772,War
4778,War
4780,Family
4788,Abstract
4789,Party
4792,Childrens
4794,War
4799,Card games
4802,War
4810,Abstract
4814,Abstract
4815,War
4816,"Strategy, Family"
4839,War
4843,War
4845,Family
4851,War
4852,War
4853,Family
4854,War
4862,Party
4864,Party
4884,War
4888,Childrens
4889,"Abstract, Childrens"
4897,Abstract
4907,"Family, Childrens"
4910,Family
4914,War
4915,War
4916,War
4917,War
4918,War
4919,War
4920,War
4921,War
4922,Party
4928,Family
4934,"Family, Childrens"
4935,War
4953,Family
4957,Childrens
4958,War
4959,War
4960,War
4961,"Family, Abstract"
4962,War
4964,War
4967,War
4968,Childrens
4970,War
4971,War
4974,War
4975,Family
4976,Childrens
4977,War
4978,War
4979,Thematic
4980,Abstract
4984,War
4985,"Thematic, War"
4991,Childrens
5014,Party
5015,Childrens
5019,Childrens
5021,War
5023,War
5026,Childrens
5029,Family
5034,War
5035,War
5038,War
5039,War
5040,War
5041,War
5042,War
5043,War
5045,War
5048,Childrens
5050,Party
5051,War
5052,War
5054,War
5055,War
5057,War
5058,War
5059,War
5060,War
5071,"Family, Party"
5072,Family
5077,Abstract
5084,Abstract
5086,Childrens
5089,Childrens
5107,"Family, Party"
5108,Childrens
5120,Abstract
5121,Abstract
5122,Party
5130,"Family, Childrens"
5135,Party
5136,Childrens
5142,War
5155,"Abstract, Childrens"
5157,Abstract
5162,Abstract
5166,Childrens
5167,Abstract
5171,War
5172,War
5173,War
5177,Thematic
5178,Childrens
5181,War
5182,War
5183,War
5185,War
5186,War
5193,War
5194,War
5195,Family
5197,War
5198,War
5199,War
5200,War
5203,War
5204,War
5205,War
5206,War
5208,Abstract
5217,Abstract
5221,Abstract
5222,Strategy
5223,War
5224,War
5226,War
5228,War
5231,War
5232,"Family, Childrens"
5233,War
5234,"Abstract, Childrens"
5235,War
5239,War
5241,War
5242,Abstract
5243,Abstract
5251,Abstract
5253,Childrens
5255,"Thematic, War"
5258,Thematic
5259,"Family, Childrens"
5260,Card games
5264,War
5265,War
5274,War
5275,War
5276,War
5277,War
5278,War
5279,War
5281,Abstract
5294,War
5295,War
5296,War
5297,War
5304,Strategy
5306,"Thematic, Family"
5308,Abstract
5312,"Family, Party"
5314,Family
5316,"Thematic, War"
5321,"War, Childrens"
5333,War
5335,War
5336,Thematic
5339,Childrens
5343,Childrens
5346,Childrens
5348,War
5349,War
5351,War
5354,Childrens
5357,War
5364,Abstract
5366,Childrens
5367,"Family, Childrens"
5369,"Thematic, War"
5380,Abstract
5382,War
5383,War
5393,Party
5394,War
5400,Abstract
5404,Strategy
5406,Strategy
5410,War
5412,Childrens
5418,War
5419,Strategy
5432,Childrens
5433,Childrens
5437,War
5438,War
5445,Family
5451,Family
5452,War
5453,War
5455,War
5457,Family
5459,Abstract
5463,Abstract
5464,Abstract
5468,"Abstract, Childrens"
5475,"Strategy, War"
5476,War
5478,Family
5479,War
5480,War
5481,War
5482,War
5483,War
5485,War
5488,War
5502,Card games
5503,War
5504,War
5511,War
5512,Card games
5522,Abstract
5534,"Thematic, Party"
5541,War
5546,Childrens
5548,"Thematic, Strategy"
5553,Abstract
5559,"Thematic, War"
5561,"Abstract, Childrens"
5564,Childrens
5566,Childrens
5571,War
5573,War
5576,Thematic
5588,Childrens
5590,Childrens
5591,Childrens
5607,War
5614,War
5616,Abstract
5617,Abstract
5620,War
5622,War
5635,War
5641,"Thematic, Party"
5651,War
5656,War
5662,Abstract
5663,Abstract
5668,Abstract
5669,War
5677,War
5680,War
5684,Strategy
5686,War
5687,War
5692,War
5694,Childrens
5697,Family
5698,War
5699,War
5700,War
5701,War
5702,War
5704,Childrens
5707,Childrens
5709,Abstract
5711,"Family, Party"
5716,Family
5718,Childrens
5723,War
5724,War
5725,Family
5727,War
5728,War
5733,"Thematic, War"
5736,War
5737,Strategy
5740,"Thematic, Strategy"
5749,Childrens
5751,War
5752,War
5755,War
5758,Childrens
5767,Strategy
5768,War
5769,War
5770,Childrens
5772,Party
5775,Childrens
5778,War
5779,War
5781,Strategy
5782,Family
5789,War
5790,Childrens
5791,Card games
5794,Abstract
5795,Strategy
5798,Abstract
5799,Abstract
5822,War
5824,Childrens
5825,Family
5826,War
5827,War
5828,War
5829,War
5830,War
5831,War
5833,War
5834,War
5835,War
5837,Abstract
5859,War
5860,War
5862,War
5863,War
5864,War
5867,Family
5869,Strategy
5875,War
5878,"Family, Party"
5881,War
5882,War
5890,War
5893,Childrens
5894,Party
5895,Childrens
5899,Card games
5900,Card games
5922,War
5923,War
5924,War
5926,War
5927,War
5928,War
5929,War
5930,War
5933,War
5934,War
5935,War
5939,War
5940,War
5941,"Strategy, Family"
5942,"Strategy, Family"
5952,Card games
5953,Childrens
5955,War
5956,War
5957,War
5958,War
5959,"Strategy, War"
5960,War
5961,War
5964,War
5965,War
5985,War
5988,War
5990,War
5991,War
5992,War
5993,War
5994,War
5996,War
5997,War
5998,War
5999,War
6000,War
6003,War
6004,War
6005,War
6006,War
6007,War
6008,War
6009,War
6010,Childrens
6017,War
6020,War
6021,War
6022,War
6023,War
6024,War
6036,War
6037,War
6038,War
6039,War
6040,War
6041,War
6042,War
6044,War
6045,War
6046,War
6047,War
6049,War
6050,Thematic
6052,War
6053,War
6054,War
6068,Family
6085,War
6086,War
6087,War
6088,War
6112,Childrens
6118,"Family, Abstract"
6119,Childrens
6121,Abstract
6124,War
6125,War
6129,War
6130,War
6132,Abstract
6137,Family
6146,War
6153,War
6191,Abstract
6197,War
6201,"Thematic, Strategy"
6202,War
6203,War
6205,War
6209,Thematic
6215,War
6219,"Abstract, Childrens"
6226,War
6228,War
6232,Childrens
6235,Childrens
6240,War
6245,Childrens
6249,"Strategy, Family"
6251,War
6253,War
6263,Family
6268,Abstract
6270,War
6272,"War, Abstract, Childrens"
6281,"Strategy, Family"
6282,War
6284,Childrens
6338,War
6339,War
6342,Abstract
6350,"War, Abstract"
6351,Childrens
6352,Childrens
6353,War
6355,Abstract
6360,War
6365,Abstract
6366,Thematic
6367,Abstract
6368,Family
6374,War
6375,Childrens
6380,Card games
6381,Childrens
6383,"Family, Party"
6387,Childrens
6388,"Family, Childrens"
6395,War
6399,War
6402,War
6404,War
6405,War
6406,War
6411,Abstract
6417,Card games
6420,Childrens
6424,Childrens
6426,Abstract
6431,War
6436,Card games
6453,Childrens
6456,War
6460,Thematic
6466,Childrens
6470,War
6472,Strategy
6474,Abstract
6475,Abstract
6476,War
6481,Abstract
6485,Childrens
6487,War
6495,War
6503,War
6504,War
6507,War
6508,"Strategy, Abstract"
6516,"Thematic, War"
6521,"Thematic, Family"
6529,War
6531,"Thematic, Strategy"
6535,Childrens
6539,Family
6540,War
6541,Party
6542,War
6543,War
6544,War
6546,"Family, Childrens"
6548,Childrens
6549,Childrens
6551,Thematic
6552,Family
6554,Family
6555,Thematic
6558,Childrens
6559,War
6569,"Strategy, Family"
6573,Childrens
6578,Childrens
6581,War
6582,Abstract
6605,Abstract
6607,Thematic
6608,Family
6611,War
6613,War
6615,War
6617,Childrens
6625,War
6638,War
6641,War
6642,War
6644,Family
6646,"Strategy, War"
6657,Party
6660,Abstract
6661,Abstract
6663,Strategy
6672,War
6675,Childrens
6678,Abstract
6681,Childrens
6684,Childrens
6687,War
6688,"Strategy, Abstract"
6693,Childrens
6698,Card games
6699,War
6700,War
6701,War
6702,War
6706,Abstract
6707,Strategy
6714,Childrens
6719,War
6720,War
6721,War
6731,Childrens
6732,War
6735,Thematic
6738,Family
6742,War
6744,War
6748,"Family, Party"
6749,Party
6750,Thematic
6752,War
6759,Strategy
6765,War
6766,War
6767,War
6768,War
6770,War
6771,Abstract
6774,War
6778,"Strategy, Family"
6779,Family
6787,Family
6795,"Thematic, Family"
6798,Family
6803,Abstract
6813,War
6814,War
6817,"Family, Abstract"
6819,Strategy
6826,War
6830,Abstract
6832,War
6839,Childrens
6842,War
6847,War
6848,"Strategy, Abstract"
6860,War
6861,War
6862,Abstract
6866,Family
6885,War
6887,Family
6890,War
6892,War
6896,War
6897,War
6901,Family
6902,Abstract
6907,War
6913,War
6914,War
6915,War
6916,War
6918,War
6919,War
6920,War
6921,War
6923,"Thematic, War"
6924,War
6926,War
6927,War
6928,War
6929,War
6930,War
6931,Abstract
6932,Childrens
6937,Strategy
6938,War
6939,War
6940,War
6942,War
6944,War
6945,War
6946,War
6949,Childrens
6955,Family
6976,War
6977,Thematic
6978,Abstract
6979,Childrens
6980,"Thematic, Family"
6981,Childrens
6982,"Thematic, Family"
6983,Abstract
6993,Abstract
6995,Abstract
7003,War
7009,War
7026,War
7031,War
7033,War
7040,War
7051,War
7058,War
7060,War
7062,Party
7063,War
7064,"War, Abstract"
7065,Abstract
7067,Childrens
7082,War
7086,War
7088,War
7089,War
7090,War
7092,War
7098,Family
7102,War
7103,War
7104,War
7109,War
7112,War
7114,War
7118,War
7129,War
7131,War
7138,War
7140,War
7141,War
7142,War
7143,War
7145,Childrens
7156,Childrens
7164,Card games
7169,War
7176,War
7177,War
7181,Card games
7182,Abstract
7187,Childrens
7203,Card games
7204,Family
7215,War
7218,Strategy
7228,War
7230,War
7232,Card games
7235,War
7239,"Strategy, War"
7240,Strategy
7241,War
7243,War
7248,Abstract
7249,Childrens
7251,War
7253,War
7254,War
7255,War
7262,"Family, Childrens"
7263,Family
7267,"Strategy, War"
7278,War
7290,"Thematic, Strategy"
7307,Childrens
7308,Childrens
7314,Childrens
7316,Party
7318,Childrens
7320,Childrens
7327,Childrens
7334,Childrens
7336,"Family, Party"
7337,War
7338,Abstract
7349,War
7354,War
7365,War
7366,Abstract
7368,War
7378,Abstract
7382,War
7386,War
7399,Childrens
7400,Childrens
7420,War
7421,Abstract
7453,War
7462,Childrens
7463,War
7465,Abstract
7470,War
7471,Childrens
7473,Childrens
7475,Family
7479,"Thematic, War"
7480,War
7483,Childrens
7488,Childrens
7491,Childrens
7493,Childrens
7501,War
7502,War
7503,War
7506,War
7514,Thematic
7522,War
7526,War
7537,Abstract
7538,"Family, Abstract"
7539,War
7541,War
7547,Childrens
7549,Childrens
7553,Abstract
7556,War
7558,War
7562,War
7566,War
7567,Abstract
7571,"Thematic, Strategy"
7575,Childrens
7576,Party
7590,War
7604,Abstract
7607,Abstract
7609,War
7611,Childrens
7614,War
7622,War
7623,War
7625,War
7634,War
7635,War
7636,War
7637,War
7638,War
7639,War
7640,War
7650,War
7651,War
7662,War
7682,Childrens
7683,Abstract
7688,Childrens
7708,Childrens
7710,Abstract
7711,Childrens
7713,Childrens
7715,Childrens
7717,"Strategy, Family"
7718,Abstract
7719,Thematic
7720,Strategy
7723,War
7735,War
7739,War
7748,War
7749,War
7750,War
7752,War
7753,War
7754,War
7755,War
7762,Abstract
7774,War
7779,War
7795,War
7799,War
7802,War
7803,Family
7804,"Strategy, Family"
7805,Family
7806,Family
7811,Abstract
7815,Childrens
7821,Abstract
7822,Thematic
7823,Strategy
7824,Family
7826,Family
7828,War
7829,War
7830,War
7831,War
7834,Abstract
7840,War
7843,War
7844,War
7847,War
7848,Childrens
7854,Abstract
7858,War
7860,Card games
7861,War
7862,Childrens
7865,Family
7866,Family
7868,Abstract
7870,Abstract
7912,Childrens
7917,Childrens
7920,Childrens
7921,Childrens
7922,War
7924,Childrens
7927,Childrens
7929,Card games
7931,War
7934,War
7935,Strategy
7938,War
7939,Abstract
7941,War
7943,War
7947,Childrens
7948,War
7950,"Thematic, War"
7955,War
7963,War
7964,War
7966,War
7967,Family
7970,War
7975,War
7976,"Strategy, Family"
7977,War
7978,War
7980,War
7981,Abstract
7982,War
7991,War
7992,War
7994,War
7995,Abstract
8001,War
8003,War
8017,"Family, Abstract"
8024,War
8031,Childrens
8033,War
8036,War
8037,War
8038,War
8042,War
8043,War
8045,Strategy
8046,War
8049,War
8051,Strategy
8056,War
8057,War
8059,Strategy
8066,War
8067,War
8069,Family
8071,War
8079,Card games
8081,Childrens
8095,Thematic
8096,Strategy
8097,Abstract
8098,Party
8101,War
8102,War
8103,Card games
8107,Thematic
8109,War
8110,War
8122,Abstract
8124,Strategy
8125,Strategy
8126,Strategy
8128,"Strategy, Abstract"
8129,Family
8130,Strategy
8132,War
8134,War
8138,Strategy
8139,Card games
8147,"Strategy, Family"
8161,War
8166,"Strategy, Family"
8170,Thematic
8172,Party
8173,War
8177,Childrens
8178,Abstract
8180,Abstract
8190,Strategy
8191,Childrens
8192,Strategy
8193,War
8195,Childrens
8196,"Thematic, War"
8203,"Family, Abstract"
8207,Thematic
8208,War
8211,Childrens
8217,Strategy
8220,War
8222,"Thematic, Party"
8229,"Family, Abstract"
8232,Strategy
8233,War
8243,Abstract
8245,War
8246,War
8249,War
8250,War
8252,War
8253,War
8254,"Family, Childrens"
8258,War
8262,Childrens
8267,War
8273,Strategy
8283,War
8284,War
8285,War
8295,Childrens
8307,"Thematic, Party"
8308,Childrens
8316,War
8317,War
8319,War
8320,War
8321,War
8322,War
8324,War
8325,War
8326,War
8327,War
8328,War
8329,War
8330,War
8331,War
8332,War
8334,War
8337,Abstract
8349,Childrens
8350,War
8351,War
8352,War
8353,War
8354,War
8355,War
8356,War
8358,War
8360,War
8362,War
8363,War
8364,War
8365,War
8366,War
8382,War
8388,War
8392,Childrens
8402,War
8405,War
8406,War
8408,War
8409,War
8410,War
8415,War
8419,War
8424,War
8426,War
8428,War
8429,War
8432,Childrens
8446,War
8447,War
8450,Strategy
8452,War
8454,War
8455,War
8456,War
8457,War
8461,War
8470,War
8471,War
8477,Abstract
8481,War
8486,Childrens
8487,Childrens
8490,War
8491,Family
8495,War
8509,War
8514,War
8515,Thematic
8517,Childrens
8518,War
8521,War
8522,Thematic
8531,Childrens
8533,Abstract
8537,War
8538,War
8544,War
8548,Abstract
8552,Family
8553,Abstract
8560,Abstract
8569,Family
8571,War
8577,War
8585,Abstract
8589,Childrens
8593,Thematic
8626,War
8630,Thematic
8633,"Family, Childrens"
8636,Childrens
8637,"Thematic, War"
8638,Childrens
8643,"War, Abstract"
8652,Childrens
8654,Childrens
8658,Childrens
8666,War
8668,"Family, Childrens"
8670,War
8676,Childrens
8679,War
8689,Party
8690,Party
8693,War
8700,War
8702,War
8703,War
8705,War
8707,Strategy
8711,War
8717,War
8719,War
8720,War
8721,War
8722,War
8723,War
8724,War
8725,War
8727,War
8728,"Thematic, Strategy"
8730,War
8731,War
8736,War
8737,War
8740,War
8741,War
8742,War
8743,War
8744,War
8745,War
8746,War
8747,War
8748,War
8749,War
8751,War
8753,War
8754,War
8755,War
8756,War
8757,War
8758,War
8782,War
8784,Party
8787,War
8788,War
8790,Party
8798,War
8803,War
8812,War
8817,Card games
8818,Childrens
8829,Party
8833,War
8834,War
8835,War
8843,War
8848,War
8863,"War, Card games"
8887,War
8888,War
8903,War
8904,War
8909,War
8911,War
8913,War
8920,Family
8923,Abstract
8924,"Party, Childrens"
8930,Card games
8935,"Strategy, Family"
8945,Abstract
8946,Abstract
8954,War
8957,War
8960,War
8962,War
8964,Childrens
8965,Abstract
8966,War
8976,War
8989,Strategy
8990,Abstract
8993,War
8996,Childrens
8997,Childrens
8998,Childrens
9004,Childrens
9010,Abstract
9013,War
9018,Childrens
9021,"Strategy, Family"
9022,Childrens
9027,Strategy
9028,"Strategy, Family"
9033,War
9041,"War, Card games"
9044,War
9048,Family
9062,War
9063,Abstract
9077,War
9082,War
9083,War
9084,War
9086,War
9087,War
9090,Childrens
9092,Abstract
9093,War
9094,War
9095,War
9104,War
9108,"Thematic, Strategy"
9110,War
9111,War
9112,War
9113,War
9115,Childrens
9117,War
9118,War
9132,Strategy
9133,War
9135,War
9139,Family
9143,War
9149,Childrens
9150,War
9152,War
9160,Card games
9161,Card games
9181,War
9189,War
9192,War
9197,War
9200,"Thematic, Strategy"
9201,Family
9202,Strategy
9203,War
9204,War
9209,Family
9211,Childrens
9215,Strategy
9216,Strategy
9217,Strategy
9220,"Family, Party"
9233,War
9237,War
9238,War
9246,War
9250,Childrens
9251,Childrens
9259,War
9263,War
9277,War
9284,"Family, Childrens"
9293,Childrens
9296,War
9320,Childrens
9339,War
9341,"Thematic, Strategy"
9342,Strategy
9343,Childrens
9345,Childrens
9346,"Strategy, Abstract"
9356,War
9357,War
9360,War
9364,Family
9368,War
9376,War
9385,Abstract
9386,Abstract
9398,War
9406,Childrens
9408,Strategy
9410,Childrens
9418,War
9420,Childrens
9438,War
9439,Family
9440,Strategy
9441,"Family, Childrens"
9446,"Strategy, Card games"
9454,Childrens
9471,Childrens
9473,Family
9474,Childrens
9476,War
9488,Abstract
9489,War
9496,War
9504,War
9506,Childrens
9507,Childrens
9512,War
9514,Childrens
9516,Party
9539,Childrens
9541,Childrens
9547,Childrens
9559,Childrens
9560,"Strategy, Family"
9564,War
9565,War
9569,War
9577,War
9578,Childrens
9597,Childrens
9603,Childrens
9606,Party
9609,Thematic
9615,"Strategy, Family"
9616,"Strategy, Abstract"
9617,Strategy
9625,Strategy
9629,Abstract
9633,Childrens
9639,Childrens
9640,War
9650,War
9663,War
9673,Abstract
9674,Abstract
9675,"Strategy, Family"
9681,Childrens
9685,Childrens
9735,"Strategy, Family"
9736,War
9776,Childrens
9784,War
9787,Thematic
9790,War
9791,War
9792,"Strategy, Party"
9803,War
9804,War
9812,Childrens
9816,Childrens
9823,War
9825,"Thematic, Family"
9829,Thematic
9833,War
9835,War
9843,War
9844,War
9845,War
9846,War
9847,War
9849,War
9851,Childrens
9852,Childrens
9853,War
9854,War
9855,"Thematic, Strategy"
9858,War
9860,War
9861,War
9863,War
9865,War
9866,War
9867,War
9868,War
9869,War
9870,War
9907,War
9908,War
9909,War
9910,"Thematic, War"
9912,Childrens
9913,War
9915,War
9916,War
9918,War
9921,"Abstract, Childrens"
9929,Abstract
9932,War
9947,Childrens
9959,Card games
9961,War
9962,"Thematic, Party"
9963,Abstract
9968,War
9973,War
9988,War
9989,Childrens
10008,War
10014,War
10022,"Strategy, War"
10038,War
10043,Childrens
10052,Childrens
10065,Childrens
10081,War
10084,Childrens
10093,War
10095,Abstract
10102,War
10104,Abstract
10149,War
10154,Childrens
10156,War
10164,"Party, Childrens"
10167,Thematic
10168,War
10171,War
10174,War
10175,Childrens
10183,War
10186,War
10196,Abstract
10206,"Family, Party"
10213,Abstract
10214,War
10215,War
10221,War
10226,War
10230,War
10234,War
10236,War
10244,War
10245,War
10246,War
10248,War
10256,War
10257,War
10258,War
10261,War
10262,War
10264,War
10265,War
10266,War
10267,War
10268,War
10269,War
10272,War
10282,Childrens
10283,Childrens
10291,Childrens
10300,War
10301,War
10304,War
10308,War
10310,War
10320,Childrens
10341,Childrens
10345,Abstract
10346,War
10348,War
10353,Card games
10361,War
10376,War
10383,"Thematic, War"
10386,Abstract
10392,War
10394,War
10400,"Family, Abstract"
10414,Childrens
10424,Childrens
10431,War
10445,Card games
10447,War
10450,Childrens
10453,Childrens
10459,Abstract
10463,"Abstract, Childrens"
10467,War
10470,War
10471,War
10472,War
10496,Thematic
10501,War
10502,Family
10508,Childrens
10511,Childrens
10518,Childrens
10520,Abstract
10523,Strategy
10527,Abstract
10533,War
10534,War
10543,War
10547,Thematic
10550,Family
10551,Childrens
10557,War
10559,Party
10561,War
10564,War
10565,Abstract
10570,War
10573,Abstract
10578,Abstract
10579,War
10581,War
10582,Childrens
10584,War
10589,War
10590,War
10593,Abstract
10599,Card games
10605,"War, Abstract"
10611,War
10623,War
10625,War
10626,War
10630,War
10634,War
10640,Thematic
10641,War
10642,War
10651,Abstract
10653,Card games
10659,Party
10660,Abstract
10662,War
10668,War
10672,Family
10676,War
10679,War
10681,Childrens
10682,"Strategy, Family"
10683,War
10688,War
10707,Thematic
10709,"Family, Childrens"
10712,Family
10742,Abstract
10756,Family
10776,War
10780,Childrens
10785,War
10788,War
10793,War
10797,War
10799,Childrens
10805,War
10813,Abstract
10814,Family
10815,"Abstract, Party"
10816,"Abstract, Party"
10819,"Card games, Abstract"
10822,War
10829,War
10836,Abstract
10845,"War, Abstract"
10869,"Strategy, Family"
10884,War
10885,War
10889,Abstract
10890,Card games
10893,"War, Card games"
10898,Abstract
10908,Strategy
10912,Abstract
10914,War
10916,War
10934,Party
10946,War
10947,Party
10964,War
10966,War
10986,War
10989,Abstract
10995,War
10996,Abstract
10997,Family
11011,War
11017,"Family, Childrens"
11027,War
11047,War
11050,War
11052,Abstract
11056,War
11057,War
11060,War
11081,"Strategy, Family"
11091,War
11093,War
11096,Strategy
11104,"Family, Party"
11106,War
11110,War
11111,War
11112,War
11113,War
11115,War
11116,War
11121,War
11122,War
11124,War
11125,War
11126,War
11127,War
11129,War
11131,War
11132,War
11135,War
11136,War
11138,War
11139,War
11159,Thematic
11161,Thematic
11166,War
11167,Childrens
11168,War
11170,"Thematic, Card games"
11179,War
11182,Family
11187,War
11195,Childrens
11202,War
11208,Childrens
11229,Card games
11231,Family
11241,War
11253,War
11258,Abstract
11265,War
11269,War
11274,War
11278,War
11283,Strategy
11287,Abstract
11289,War
11292,War
11293,War
11320,Abstract
11339,War
11347,Abstract
11351,War
11370,War
11373,War
11385,"Strategy, Family"
11388,War
11393,Childrens
11394,Childrens
11396,Abstract
11399,War
11402,War
11413,Childrens
11415,War
11416,"Strategy, Party"
11421,Abstract
11429,War
11432,War
11433,War
11435,War
11436,War
11437,War
11438,War
11441,War
11452,War
11464,Abstract
11465,War
11469,War
11473,War
11476,War
11477,War
11482,War
11483,War
11494,War
11496,War
11498,War
11499,War
11500,War
11508,Family
11510,War
11511,War
11512,War
11514,War
11525,War
11527,War
11528,War
11532,War
11534,War
11542,Abstract
11552,War
11561,War
11562,War
11563,War
11582,Abstract
11618,"Family, Childrens"
11632,Abstract
11634,"Family, Abstract"
11648,War
11670,Childrens
11673,War
11674,War
11680,Abstract
11683,War
11689,War
11694,War
11695,War
11699,War
11701,War
11703,War
11705,War
11706,War
11707,War
11708,War
11730,Abstract
11737,Childrens
11739,Childrens
11751,Childrens
11753,Abstract
11756,War
11760,Childrens
11763,War
11764,War
11765,Abstract
11766,War
11778,Childrens
11784,Childrens
11790,Childrens
11821,Abstract
11825,War
11826,Card games
11855,War
11865,"Family, Abstract"
11883,Party
11886,War
11888,War
11889,War
11901,"Abstract, Childrens"
11929,Abstract
11930,Abstract
11937,War
11945,Party
11949,War
11964,War
11965,Abstract
11967,War
11971,Party
11972,Childrens
11974,Childrens
11978,War
11988,Strategy
11993,War
11997,Abstract
12002,Strategy
12004,Family
12005,Family
12018,War
12040,Abstract
12049,War
12054,War
12055,War
12057,Childrens
12059,War
12063,Childrens
12067,"War, Childrens"
12129,War
12130,War
12131,Abstract
12133,War
12134,War
12135,War
12139,War
12140,War
12141,War
12142,War
12146,Abstract
12157,Party
12166,Strategy
12168,War
12169,War
12171,Family
12188,Strategy
12194,"Thematic, Party"
12202,War
12205,Party
12211,War
12218,War
12222,War
12234,War
12248,Strategy
12252,War
12253,War
12263,Card games
12266,War
12267,Childrens
12269,War
12276,Card games
12282,War
12283,Strategy
12289,Family
12291,Childrens
12296,"Thematic, Strategy"
12308,Card games
12309,Card games
12318,Family
12319,Abstract
12333,"Strategy, War"
12346,Childrens
12350,Thematic
12355,War
12367,Thematic
12414,War
12422,Family
12429,War
12453,Party
12455,War
12459,War
12477,Thematic
12479,War
12488,Card games
12493,"Thematic, Strategy"
12494,Childrens
12495,"Thematic, Strategy"
12496,War
12501,War
12505,War
12506,War
12519,War
12520,War
12533,Abstract
12538,Family
12562,War
12567,War
12568,Abstract
12589,"Strategy, Family"
12600,Card games
12604,Family
12608,Abstract
12616,Childrens
12622,Thematic
12627,"Thematic, Party"
12629,War
12632,Strategy
12633,Strategy
12662,War
12676,War
12681,Strategy
12691,Abstract
12692,Thematic
12699,War
12718,War
12736,War
12743,War
12746,"Party, Childrens"
12750,Strategy
12761,Strategy
12763,Abstract
12764,Strategy
12776,Abstract
12826,Childrens
12829,Childrens
12830,"Strategy, Family"
12875,Party
12876,Childrens
12891,War
12896,War
12897,War
12898,War
12899,War
12900,War
12902,"Strategy, Family"
12924,War
12936,Abstract
12942,Family
12943,Abstract
12956,War
12962,Strategy
12963,"Thematic, Strategy"
12964,War
12995,Strategy
12996,Childrens
13004,Family
13005,Family
13016,War
13026,Abstract
13039,Card games
13071,"Thematic, Strategy"
13077,Abstract
13084,Abstract
13091,Card games
13103,Abstract
13121,"Thematic, Party"
13122,Strategy
13123,Family
13128,Abstract
13132,Childrens
13164,Childrens
13166,Childrens
13169,"Abstract, Childrens"
13172,Thematic
13182,War
13212,War
13218,War
13223,Party
13224,War
13230,Childrens
13240,War
13254,War
13260,Childrens
13266,War
13269,War
13271,"Strategy, Family"
13285,Thematic
13286,Strategy
13290,War
13293,Card games
13299,War
13301,Family
13308,Family
13314,War
13316,War
13328,Abstract
13337,"Family, Abstract"
13347,Thematic
13362,War
13363,War
13367,Childrens
13371,War
13373,Childrens
13375,Family
13378,War
13388,War
13392,War
13403,War
13436,Childrens
13447,Abstract
13455,"Thematic, War"
13456,"Thematic, Strategy"
13464,Family
13478,Abstract
13490,Childrens
13498,War
13503,Abstract
13507,Party
13508,Childrens
13511,Family
13520,War
13530,Family
13532,War
13542,"Strategy, Family"
13551,Strategy
13553,War
13593,War
13597,"Strategy, Family"
13614,War
13642,Strategy
13645,War
13654,"Abstract, Party"
13672,Childrens
13709,War
13713,Abstract
13714,Abstract
13715,Abstract
13716,Abstract
13728,War
13729,Strategy
13742,War
13745,Abstract
13751,Thematic
13771,War
13779,War
13780,Strategy
13800,War
13823,"Strategy, Family"
13830,Abstract
13832,Abstract
13837,War
13855,War
13863,Abstract
13875,"Abstract, Childrens"
13881,War
13883,Strategy
13884,Strategy
13885,War
13886,Childrens
13912,War
13915,War
13917,War
13918,War
13919,War
13920,War
13921,War
13924,Strategy
13928,Abstract
13936,War
13945,"Family, Party"
13951,Childrens
13972,Party
13976,War
13978,War
13979,War
13980,War
13981,War
13994,War
13995,War
14007,War
14012,Childrens
14017,"Strategy, Family"
14024,War
14032,Childrens
14035,Family
14036,Family
14038,Card games
